Order_ID,Product_Name,Category,Quantity,Price_per_Unit,Total_Price,Order_Date,Store_Location,Stock_Available, Customer_Rating ,Revenue_Category,Order_Month,Rating_Category,Month
244,Soan Papdi,Sweets,4,70,280,19-05-2025,Chennai,446, 3.80 ,Low,May,Average,2025-05
245,Soan Papdi,Sweets,10,70,700,30-04-2025,Hyderabad,226, 2.90 ,Medium,April,Bad,2025-04
246,Bhel Puri,Snacks,4,35,140,21-04-2025,Ahmedabad,522, 4.40 ,Low,April,Good,2025-04
247,Kaju Katli,Sweets,5,150,750,09-10-2024,Chennai,105, 3.00 ,Medium,October,Average,2024-10
248,Mathri,Snacks,5,40,200,12-09-2024,Mumbai,181, 4.10 ,Low,September,Good,2024-09
249,Chana Dal Namkeen,Snacks,19,30,570,04-07-2024,Lucknow,459, 4.70 ,Medium,July,Good,2024-07
250,Mathri,Snacks,11,40,440,13-09-2024,Hyderabad,154, 3.70 ,Low,September,Average,2024-09
251,Masala Papad,Appetizers,9,10,90,18-05-2025,Lucknow,57, 2.70 ,Low,May,Bad,2025-05
252,Chana Dal Namkeen,Snacks,15,30,450,18-01-2025,Delhi,58, 3.20 ,Low,January,Average,2025-01
253,Navratan Mix,Snacks,20,25,500,12-07-2024,Lucknow,519, 4.00 ,Medium,July,Good,2024-07
254,Aloo Bhujia,Snacks,15,20,300,15-07-2024,Lucknow,667, 4.00 ,Low,July,Good,2024-07
255,Bhel Puri,Snacks,5,35,175,23-03-2025,Delhi,461, 4.70 ,Low,March,Good,2025-03
256,Kaju Katli,Sweets,3,150,450,17-12-2024,Ahmedabad,661, 3.10 ,Low,December,Average,2024-12
257,Chana Dal Namkeen,Snacks,15,30,450,24-04-2025,Ahmedabad,535, 3.40 ,Low,April,Average,2025-04
258,Masala Papad,Appetizers,13,10,130,08-07-2024,Pune,793, 4.00 ,Low,July,Good,2024-07
259,Kaju Katli,Sweets,3,150,450,03-04-2025,Hyderabad,96, 3.50 ,Low,April,Average,2025-04
260,Masala Papad,Appetizers,20,10,200,04-01-2025,Bangalore,341, 4.20 ,Low,January,Good,2025-01
261,Kaju Katli,Sweets,10,150,1500,05-04-2025,Pune,132, 4.80 ,High,April,Good,2025-04
262,Masala Papad,Appetizers,18,10,180,30-07-2024,Pune,658, 4.50 ,Low,July,Good,2024-07
263,Bhel Puri,Snacks,3,35,105,31-07-2024,Pune,520, 3.40 ,Low,July,Average,2024-07
264,Rasgulla Tin,Sweets,7,80,560,23-02-2025,Hyderabad,970, 3.00 ,Medium,February,Average,2025-02
265,Rasgulla Tin,Sweets,5,80,400,13-12-2024,Mumbai,302, 2.80 ,Low,December,Bad,2024-12
266,Bhel Puri,Snacks,17,35,595,11-01-2025,Delhi,677, 4.40 ,Medium,January,Good,2025-01
267,Rasgulla Tin,Sweets,20,80,1600,15-08-2024,Pune,157, 4.60 ,High,August,Good,2024-08
268,Mathri,Snacks,6,40,240,22-09-2024,Jaipur,44, 4.20 ,Low,September,Good,2024-09
269,Gulab Jamun Tin,Sweets,15,90,1350,02-01-2025,Lucknow,291, 4.50 ,High,January,Good,2025-01
270,Gulab Jamun Tin,Sweets,18,90,1620,16-05-2025,Chennai,316, 4.50 ,High,May,Good,2025-05
271,Gulab Jamun Tin,Sweets,12,90,1080,02-02-2025,Lucknow,451, 3.20 ,High,February,Average,2025-02
272,Soan Papdi,Sweets,17,70,1190,23-11-2024,Ahmedabad,428, 4.50 ,High,November,Good,2024-11
273,Mathri,Snacks,5,40,200,02-09-2024,Kolkata,53, 4.70 ,Low,September,Good,2024-09
274,Bhel Puri,Snacks,4,35,140,07-06-2025,Ahmedabad,871, 2.70 ,Low,June,Bad,2025-06
275,Rasgulla Tin,Sweets,9,80,720,07-01-2025,Jaipur,927, 4.60 ,Medium,January,Good,2025-01
276,Navratan Mix,Snacks,8,25,200,01-04-2025,Jaipur,905, 2.60 ,Low,April,Bad,2025-04
277,Aloo Bhujia,Snacks,13,20,260,22-03-2025,Ahmedabad,382, 5.00 ,Low,March,Good,2025-03
278,Kaju Katli,Sweets,8,150,1200,06-03-2025,Delhi,326, 4.60 ,High,March,Good,2025-03
279,Kaju Katli,Sweets,5,150,750,29-08-2024,Bangalore,39, 4.60 ,Medium,August,Good,2024-08
280,Rasgulla Tin,Sweets,16,80,1280,15-03-2025,Jaipur,630, 3.76 ,High,March,Average,2025-03
281,Navratan Mix,Snacks,1,25,25,11-10-2024,Kolkata,220, 3.90 ,Low,October,Average,2024-10
282,Mathri,Snacks,17,40,680,13-11-2024,Pune,113, 3.10 ,Medium,November,Average,2024-11
283,Navratan Mix,Snacks,2,25,50,27-02-2025,Chennai,429, 4.10 ,Low,February,Good,2025-02
284,Navratan Mix,Snacks,4,25,100,19-02-2025,Jaipur,611, 4.10 ,Low,February,Good,2025-02
285,Mathri,Snacks,8,40,320,04-11-2024,Bangalore,298, 4.00 ,Low,November,Good,2024-11
286,Gulab Jamun Tin,Sweets,19,90,1710,29-11-2024,Pune,191, 2.70 ,High,November,Bad,2024-11
287,Kaju Katli,Sweets,3,150,450,27-05-2025,Ahmedabad,557, 5.00 ,Low,May,Good,2025-05
288,Bhel Puri,Snacks,1,35,35,30-12-2024,Pune,894, 4.10 ,Low,December,Good,2024-12
289,Kaju Katli,Sweets,9,150,1350,04-12-2024,Delhi,365, 3.40 ,High,December,Average,2024-12
290,Navratan Mix,Snacks,19,25,475,28-07-2024,Hyderabad,136, 3.76 ,Low,July,Average,2024-07
291,Bhel Puri,Snacks,11,35,385,16-09-2024,Bangalore,850, 3.70 ,Low,September,Average,2024-09
292,Chana Dal Namkeen,Snacks,6,30,180,07-09-2024,Bangalore,64, 4.90 ,Low,September,Good,2024-09
293,Aloo Bhujia,Snacks,10,20,200,06-07-2024,Chennai,44, 4.70 ,Low,July,Good,2024-07
294,Kaju Katli,Sweets,10,150,1500,21-10-2024,Ahmedabad,407, 3.90 ,High,October,Average,2024-10
295,Masala Papad,Appetizers,2,10,20,20-06-2024,Chennai,292, 4.50 ,Low,June,Good,2024-06
296,Kaju Katli,Sweets,9,150,1350,26-01-2025,Mumbai,818, 4.70 ,High,January,Good,2025-01
297,Chana Dal Namkeen,Snacks,13,30,390,13-01-2025,Hyderabad,997, 4.20 ,Low,January,Good,2025-01
298,Kaju Katli,Sweets,17,150,2550,09-09-2024,Kolkata,820, 3.60 ,High,September,Average,2024-09
299,Soan Papdi,Sweets,20,70,1400,26-01-2025,Bangalore,558, 2.80 ,High,January,Bad,2025-01
300,Kaju Katli,Sweets,10,150,1500,05-09-2024,Kolkata,456, 3.60 ,High,September,Average,2024-09
301,Chana Dal Namkeen,Snacks,12,30,360,14-06-2024,Jaipur,43, 4.80 ,Low,June,Good,2024-06
302,Mathri,Snacks,14,40,560,09-07-2024,Kolkata,654, 4.90 ,Medium,July,Good,2024-07
303,Navratan Mix,Snacks,13,25,325,13-03-2025,Hyderabad,525, 4.20 ,Low,March,Good,2025-03
304,Aloo Bhujia,Snacks,5,20,100,12-02-2025,Lucknow,694, 2.60 ,Low,February,Bad,2025-02
305,Navratan Mix,Snacks,8,25,200,04-07-2024,Hyderabad,370, 3.90 ,Low,July,Average,2024-07
306,Mathri,Snacks,5,40,200,08-09-2024,Jaipur,971, 3.60 ,Low,September,Average,2024-09
307,Navratan Mix,Snacks,19,25,475,08-07-2024,Bangalore,542, 3.30 ,Low,July,Average,2024-07
308,Masala Papad,Appetizers,8,10,80,29-05-2025,Mumbai,26, 3.70 ,Low,May,Average,2025-05
309,Soan Papdi,Sweets,18,70,1260,24-06-2024,Mumbai,268, 4.30 ,High,June,Good,2024-06
310,Gulab Jamun Tin,Sweets,20,90,1800,11-05-2025,Kolkata,710, 3.70 ,High,May,Average,2025-05
311,Navratan Mix,Snacks,5,25,125,18-10-2024,Mumbai,462, 4.30 ,Low,October,Good,2024-10
312,Navratan Mix,Snacks,11,25,275,09-07-2024,Hyderabad,726, 3.90 ,Low,July,Average,2024-07
313,Masala Papad,Appetizers,6,10,60,28-12-2024,Bangalore,812, 3.10 ,Low,December,Average,2024-12
314,Gulab Jamun Tin,Sweets,5,90,450,12-09-2024,Chennai,809, 3.40 ,Low,September,Average,2024-09
315,Mathri,Snacks,12,40,480,28-09-2024,Jaipur,822, 2.80 ,Low,September,Bad,2024-09
316,Navratan Mix,Snacks,3,25,75,26-02-2025,Kolkata,407, 4.30 ,Low,February,Good,2025-02
317,Bhel Puri,Snacks,14,35,490,17-12-2024,Pune,843, 2.80 ,Low,December,Bad,2024-12
318,Kaju Katli,Sweets,3,150,450,03-09-2024,Jaipur,477, 3.40 ,Low,September,Average,2024-09
319,Bhel Puri,Snacks,19,35,665,07-01-2025,Bangalore,786, 3.60 ,Medium,January,Average,2025-01
320,Aloo Bhujia,Snacks,4,20,80,02-08-2024,Ahmedabad,156, 2.90 ,Low,August,Bad,2024-08
321,Gulab Jamun Tin,Sweets,12,90,1080,19-03-2025,Ahmedabad,916, 2.70 ,High,March,Bad,2025-03
322,Gulab Jamun Tin,Sweets,18,90,1620,10-06-2025,Kolkata,128, 4.00 ,High,June,Good,2025-06
323,Navratan Mix,Snacks,17,25,425,20-05-2025,Bangalore,606, 2.90 ,Low,May,Bad,2025-05
324,Mathri,Snacks,20,40,800,19-01-2025,Hyderabad,862, 2.60 ,Medium,January,Bad,2025-01
325,Aloo Bhujia,Snacks,3,20,60,21-01-2025,Delhi,971, 3.90 ,Low,January,Average,2025-01
326,Gulab Jamun Tin,Sweets,19,90,1710,12-12-2024,Pune,632, 3.70 ,High,December,Average,2024-12
327,Bhel Puri,Snacks,10,35,350,14-09-2024,Kolkata,494, 4.50 ,Low,September,Good,2024-09
328,Soan Papdi,Sweets,10,70,700,12-04-2025,Jaipur,74, 2.90 ,Medium,April,Bad,2025-04
329,Soan Papdi,Sweets,16,70,1120,12-12-2024,Jaipur,208, 2.90 ,High,December,Bad,2024-12
330,Kaju Katli,Sweets,12,150,1800,21-04-2025,Pune,133, 3.80 ,High,April,Average,2025-04
331,Navratan Mix,Snacks,11,25,275,17-11-2024,Chennai,477, 3.60 ,Low,November,Average,2024-11
332,Rasgulla Tin,Sweets,4,80,320,24-08-2024,Delhi,297, 4.70 ,Low,August,Good,2024-08
333,Soan Papdi,Sweets,8,70,560,18-07-2024,Bangalore,833, 3.90 ,Medium,July,Average,2024-07
334,Kaju Katli,Sweets,7,150,1050,19-07-2024,Bangalore,510, 3.70 ,High,July,Average,2024-07
335,Masala Papad,Appetizers,16,10,160,22-02-2025,Delhi,92, 3.80 ,Low,February,Average,2025-02
336,Gulab Jamun Tin,Sweets,7,90,630,26-11-2024,Lucknow,361, 3.76 ,Medium,November,Average,2024-11
337,Masala Papad,Appetizers,16,10,160,27-10-2024,Lucknow,903, 4.20 ,Low,October,Good,2024-10
338,Masala Papad,Appetizers,18,10,180,23-11-2024,Delhi,867, 2.80 ,Low,November,Bad,2024-11
339,Masala Papad,Appetizers,12,10,120,18-11-2024,Pune,374, 3.76 ,Low,November,Average,2024-11
340,Aloo Bhujia,Snacks,19,20,380,10-12-2024,Ahmedabad,199, 3.20 ,Low,December,Average,2024-12
341,Soan Papdi,Sweets,17,70,1190,13-05-2025,Jaipur,782, 4.60 ,High,May,Good,2025-05
342,Mathri,Snacks,20,40,800,22-03-2025,Mumbai,131, 3.50 ,Medium,March,Average,2025-03
343,Kaju Katli,Sweets,18,150,2700,03-07-2024,Hyderabad,773, 4.00 ,High,July,Good,2024-07
344,Soan Papdi,Sweets,17,70,1190,28-02-2025,Delhi,46, 3.76 ,High,February,Average,2025-02
345,Kaju Katli,Sweets,16,150,2400,20-02-2025,Ahmedabad,467, 4.70 ,High,February,Good,2025-02
346,Rasgulla Tin,Sweets,11,80,880,17-02-2025,Lucknow,326, 5.00 ,Medium,February,Good,2025-02
347,Masala Papad,Appetizers,19,10,190,20-07-2024,Hyderabad,519, 3.80 ,Low,July,Average,2024-07
348,Mathri,Snacks,10,40,400,05-07-2024,Jaipur,835, 3.76 ,Low,July,Average,2024-07
349,Kaju Katli,Sweets,4,150,600,15-11-2024,Pune,597, 4.70 ,Medium,November,Good,2024-11
350,Aloo Bhujia,Snacks,20,20,400,21-03-2025,Jaipur,271, 4.50 ,Low,March,Good,2025-03
351,Mathri,Snacks,19,40,760,21-10-2024,Chennai,738, 3.70 ,Medium,October,Average,2024-10
352,Bhel Puri,Snacks,20,35,700,18-04-2025,Pune,151, 3.10 ,Medium,April,Average,2025-04
353,Mathri,Snacks,4,40,160,12-05-2025,Chennai,19, 3.50 ,Low,May,Average,2025-05
354,Soan Papdi,Sweets,7,70,490,24-07-2024,Pune,513, 4.80 ,Low,July,Good,2024-07
355,Aloo Bhujia,Snacks,5,20,100,16-09-2024,Ahmedabad,212, 5.00 ,Low,September,Good,2024-09
356,Chana Dal Namkeen,Snacks,17,30,510,25-08-2024,Pune,321, 3.60 ,Medium,August,Average,2024-08
357,Bhel Puri,Snacks,11,35,385,24-08-2024,Ahmedabad,362, 4.70 ,Low,August,Good,2024-08
358,Masala Papad,Appetizers,20,10,200,06-01-2025,Jaipur,196, 3.20 ,Low,January,Average,2025-01
359,Masala Papad,Appetizers,8,10,80,03-12-2024,Kolkata,789, 3.00 ,Low,December,Average,2024-12
360,Chana Dal Namkeen,Snacks,11,30,330,05-08-2024,Jaipur,357, 4.80 ,Low,August,Good,2024-08
361,Masala Papad,Appetizers,10,10,100,22-11-2024,Mumbai,587, 3.40 ,Low,November,Average,2024-11
362,Soan Papdi,Sweets,12,70,840,22-08-2024,Bangalore,297, 3.76 ,Medium,August,Average,2024-08
363,Navratan Mix,Snacks,12,25,300,28-09-2024,Jaipur,671, 3.70 ,Low,September,Average,2024-09
364,Gulab Jamun Tin,Sweets,18,90,1620,08-12-2024,Kolkata,955, 3.20 ,High,December,Average,2024-12
365,Navratan Mix,Snacks,20,25,500,17-09-2024,Lucknow,245, 4.20 ,Medium,September,Good,2024-09
366,Bhel Puri,Snacks,8,35,280,17-05-2025,Chennai,53, 3.30 ,Low,May,Average,2025-05
367,Chana Dal Namkeen,Snacks,4,30,120,05-06-2025,Bangalore,5, 4.90 ,Low,June,Good,2025-06
368,Rasgulla Tin,Sweets,14,80,1120,11-07-2024,Jaipur,488, 4.40 ,High,July,Good,2024-07
369,Masala Papad,Appetizers,11,10,110,01-12-2024,Kolkata,661, 4.40 ,Low,December,Good,2024-12
370,Mathri,Snacks,8,40,320,21-04-2025,Ahmedabad,756, 4.80 ,Low,April,Good,2025-04
371,Rasgulla Tin,Sweets,14,80,1120,12-05-2025,Bangalore,956, 5.00 ,High,May,Good,2025-05
372,Soan Papdi,Sweets,16,70,1120,10-05-2025,Bangalore,959, 4.70 ,High,May,Good,2025-05
373,Masala Papad,Appetizers,2,10,20,11-01-2025,Delhi,305, 2.80 ,Low,January,Bad,2025-01
374,Kaju Katli,Sweets,10,150,1500,20-07-2024,Jaipur,656, 3.70 ,High,July,Average,2024-07
375,Rasgulla Tin,Sweets,17,80,1360,01-07-2024,Jaipur,279, 2.80 ,High,July,Bad,2024-07
376,Rasgulla Tin,Sweets,15,80,1200,20-02-2025,Kolkata,735, 4.30 ,High,February,Good,2025-02
377,Masala Papad,Appetizers,19,10,190,07-01-2025,Chennai,179, 4.10 ,Low,January,Good,2025-01
378,Soan Papdi,Sweets,14,70,980,02-05-2025,Ahmedabad,335, 4.20 ,Medium,May,Good,2025-05
379,Rasgulla Tin,Sweets,5,80,400,17-06-2024,Jaipur,331, 2.50 ,Low,June,Bad,2024-06
380,Soan Papdi,Sweets,8,70,560,18-07-2024,Jaipur,771, 3.30 ,Medium,July,Average,2024-07
381,Mathri,Snacks,19,40,760,06-06-2025,Delhi,267, 4.20 ,Medium,June,Good,2025-06
382,Aloo Bhujia,Snacks,4,20,80,31-03-2025,Jaipur,314, 4.20 ,Low,March,Good,2025-03
383,Masala Papad,Appetizers,4,10,40,07-05-2025,Kolkata,376, 3.00 ,Low,May,Average,2025-05
384,Rasgulla Tin,Sweets,16,80,1280,11-09-2024,Bangalore,465, 4.00 ,High,September,Good,2024-09
385,Soan Papdi,Sweets,18,70,1260,15-08-2024,Jaipur,775, 4.20 ,High,August,Good,2024-08
386,Gulab Jamun Tin,Sweets,8,90,720,16-11-2024,Lucknow,894, 3.80 ,Medium,November,Average,2024-11
387,Bhel Puri,Snacks,12,35,420,17-12-2024,Mumbai,939, 2.70 ,Low,December,Bad,2024-12
388,Bhel Puri,Snacks,17,35,595,15-12-2024,Chennai,586, 2.90 ,Medium,December,Bad,2024-12
389,Bhel Puri,Snacks,15,35,525,03-09-2024,Mumbai,696, 4.00 ,Medium,September,Good,2024-09
390,Navratan Mix,Snacks,17,25,425,13-05-2025,Jaipur,828, 2.80 ,Low,May,Bad,2025-05
391,Soan Papdi,Sweets,15,70,1050,14-11-2024,Lucknow,59, 4.20 ,High,November,Good,2024-11
392,Masala Papad,Appetizers,1,10,10,28-05-2025,Pune,260, 4.40 ,Low,May,Good,2025-05
393,Mathri,Snacks,3,40,120,04-07-2024,Delhi,433, 2.70 ,Low,July,Bad,2024-07
394,Aloo Bhujia,Snacks,3,20,60,14-08-2024,Jaipur,32, 2.90 ,Low,August,Bad,2024-08
395,Rasgulla Tin,Sweets,14,80,1120,06-11-2024,Hyderabad,912, 4.70 ,High,November,Good,2024-11
396,Soan Papdi,Sweets,13,70,910,12-06-2024,Mumbai,699, 4.70 ,Medium,June,Good,2024-06
397,Rasgulla Tin,Sweets,12,80,960,10-11-2024,Mumbai,182, 3.50 ,Medium,November,Average,2024-11
398,Rasgulla Tin,Sweets,8,80,640,22-09-2024,Delhi,774, 3.76 ,Medium,September,Average,2024-09
399,Masala Papad,Appetizers,15,10,150,06-06-2025,Ahmedabad,434, 4.60 ,Low,June,Good,2025-06
400,Gulab Jamun Tin,Sweets,15,90,1350,12-04-2025,Hyderabad,158, 4.80 ,High,April,Good,2025-04
401,Navratan Mix,Snacks,2,25,50,12-04-2025,Pune,629, 4.70 ,Low,April,Good,2025-04
402,Aloo Bhujia,Snacks,8,20,160,05-12-2024,Chennai,68, 2.60 ,Low,December,Bad,2024-12
403,Mathri,Snacks,2,40,80,30-09-2024,Chennai,758, 3.76 ,Low,September,Average,2024-09
404,Chana Dal Namkeen,Snacks,8,30,240,23-11-2024,Ahmedabad,222, 4.40 ,Low,November,Good,2024-11
405,Rasgulla Tin,Sweets,17,80,1360,09-03-2025,Kolkata,239, 4.30 ,High,March,Good,2025-03
406,Kaju Katli,Sweets,19,150,2850,22-03-2025,Lucknow,791, 3.30 ,High,March,Average,2025-03
407,Masala Papad,Appetizers,5,10,50,12-04-2025,Ahmedabad,226, 3.20 ,Low,April,Average,2025-04
408,Bhel Puri,Snacks,19,35,665,13-01-2025,Bangalore,641, 3.90 ,Medium,January,Average,2025-01
409,Aloo Bhujia,Snacks,12,20,240,24-02-2025,Pune,804, 4.20 ,Low,February,Good,2025-02
410,Soan Papdi,Sweets,5,70,350,18-03-2025,Kolkata,385, 3.80 ,Low,March,Average,2025-03
411,Gulab Jamun Tin,Sweets,8,90,720,18-12-2024,Kolkata,878, 4.50 ,Medium,December,Good,2024-12
412,Aloo Bhujia,Snacks,18,20,360,11-08-2024,Pune,991, 3.80 ,Low,August,Average,2024-08
413,Soan Papdi,Sweets,8,70,560,24-08-2024,Kolkata,208, 2.70 ,Medium,August,Bad,2024-08
414,Chana Dal Namkeen,Snacks,12,30,360,05-10-2024,Mumbai,548, 3.00 ,Low,October,Average,2024-10
415,Masala Papad,Appetizers,13,10,130,04-09-2024,Lucknow,617, 3.76 ,Low,September,Average,2024-09
416,Navratan Mix,Snacks,7,25,175,04-07-2024,Lucknow,741, 3.00 ,Low,July,Average,2024-07
417,Gulab Jamun Tin,Sweets,11,90,990,22-01-2025,Kolkata,979, 3.00 ,Medium,January,Average,2025-01
418,Gulab Jamun Tin,Sweets,4,90,360,24-03-2025,Jaipur,936, 4.00 ,Low,March,Good,2025-03
419,Gulab Jamun Tin,Sweets,13,90,1170,08-01-2025,Chennai,565, 3.20 ,High,January,Average,2025-01
420,Chana Dal Namkeen,Snacks,18,30,540,05-07-2024,Hyderabad,315, 3.80 ,Medium,July,Average,2024-07
421,Chana Dal Namkeen,Snacks,15,30,450,29-03-2025,Mumbai,822, 3.70 ,Low,March,Average,2025-03
422,Kaju Katli,Sweets,7,150,1050,11-10-2024,Hyderabad,320, 3.90 ,High,October,Average,2024-10
423,Gulab Jamun Tin,Sweets,5,90,450,04-07-2024,Delhi,267, 4.00 ,Low,July,Good,2024-07
424,Soan Papdi,Sweets,10,70,700,01-07-2024,Bangalore,200, 3.40 ,Medium,July,Average,2024-07
425,Gulab Jamun Tin,Sweets,16,90,1440,24-01-2025,Ahmedabad,670, 3.30 ,High,January,Average,2025-01
426,Chana Dal Namkeen,Snacks,16,30,480,14-12-2024,Jaipur,172, 3.40 ,Low,December,Average,2024-12
427,Rasgulla Tin,Sweets,18,80,1440,24-12-2024,Jaipur,188, 3.90 ,High,December,Average,2024-12
428,Aloo Bhujia,Snacks,17,20,340,04-06-2025,Delhi,859, 4.90 ,Low,June,Good,2025-06
429,Aloo Bhujia,Snacks,1,20,20,09-05-2025,Pune,140, 3.10 ,Low,May,Average,2025-05
430,Rasgulla Tin,Sweets,1,80,80,04-01-2025,Chennai,517, 2.70 ,Low,January,Bad,2025-01
431,Mathri,Snacks,16,40,640,12-08-2024,Jaipur,16, 3.76 ,Medium,August,Average,2024-08
432,Bhel Puri,Snacks,14,35,490,04-07-2024,Delhi,17, 3.20 ,Low,July,Average,2024-07
433,Masala Papad,Appetizers,1,10,10,26-12-2024,Ahmedabad,832, 3.60 ,Low,December,Average,2024-12
434,Rasgulla Tin,Sweets,4,80,320,13-07-2024,Mumbai,536, 3.00 ,Low,July,Average,2024-07
435,Bhel Puri,Snacks,9,35,315,08-05-2025,Hyderabad,273, 2.70 ,Low,May,Bad,2025-05
436,Soan Papdi,Sweets,15,70,1050,23-08-2024,Lucknow,249, 3.10 ,High,August,Average,2024-08
437,Navratan Mix,Snacks,2,25,50,08-07-2024,Mumbai,415, 3.90 ,Low,July,Average,2024-07
438,Aloo Bhujia,Snacks,1,20,20,29-01-2025,Bangalore,84, 3.60 ,Low,January,Average,2025-01
439,Kaju Katli,Sweets,19,150,2850,08-07-2024,Mumbai,916, 2.60 ,High,July,Bad,2024-07
440,Gulab Jamun Tin,Sweets,19,90,1710,01-03-2025,Jaipur,277, 3.76 ,High,March,Average,2025-03
441,Navratan Mix,Snacks,9,25,225,12-05-2025,Ahmedabad,577, 2.90 ,Low,May,Bad,2025-05
442,Kaju Katli,Sweets,1,150,150,11-09-2024,Chennai,601, 4.60 ,Low,September,Good,2024-09
443,Soan Papdi,Sweets,3,70,210,15-11-2024,Kolkata,166, 3.90 ,Low,November,Average,2024-11
444,Soan Papdi,Sweets,18,70,1260,28-07-2024,Hyderabad,393, 2.80 ,High,July,Bad,2024-07
445,Navratan Mix,Snacks,17,25,425,12-06-2025,Hyderabad,54, 3.10 ,Low,June,Average,2025-06
446,Navratan Mix,Snacks,11,25,275,23-05-2025,Lucknow,787, 4.00 ,Low,May,Good,2025-05
447,Kaju Katli,Sweets,1,150,150,19-01-2025,Kolkata,802, 3.70 ,Low,January,Average,2025-01
448,Kaju Katli,Sweets,18,150,2700,15-09-2024,Pune,442, 4.00 ,High,September,Good,2024-09
449,Soan Papdi,Sweets,3,70,210,22-01-2025,Lucknow,302, 4.30 ,Low,January,Good,2025-01
450,Navratan Mix,Snacks,9,25,225,28-01-2025,Bangalore,389, 4.10 ,Low,January,Good,2025-01
451,Soan Papdi,Sweets,11,70,770,27-06-2024,Hyderabad,109, 4.90 ,Medium,June,Good,2024-06
452,Chana Dal Namkeen,Snacks,12,30,360,07-02-2025,Kolkata,104, 3.00 ,Low,February,Average,2025-02
453,Chana Dal Namkeen,Snacks,18,30,540,13-07-2024,Ahmedabad,524, 2.60 ,Medium,July,Bad,2024-07
454,Kaju Katli,Sweets,18,150,2700,21-11-2024,Mumbai,611, 3.30 ,High,November,Average,2024-11
455,Soan Papdi,Sweets,1,70,70,22-02-2025,Kolkata,423, 2.70 ,Low,February,Bad,2025-02
456,Bhel Puri,Snacks,8,35,280,24-01-2025,Lucknow,533, 3.50 ,Low,January,Average,2025-01
457,Rasgulla Tin,Sweets,9,80,720,17-01-2025,Kolkata,274, 2.70 ,Medium,January,Bad,2025-01
458,Soan Papdi,Sweets,9,70,630,01-01-2025,Pune,306, 2.70 ,Medium,January,Bad,2025-01
459,Masala Papad,Appetizers,8,10,80,12-10-2024,Jaipur,608, 3.60 ,Low,October,Average,2024-10
460,Rasgulla Tin,Sweets,10,80,800,10-06-2025,Delhi,971, 4.60 ,Medium,June,Good,2025-06
461,Soan Papdi,Sweets,11,70,770,21-09-2024,Jaipur,342, 4.60 ,Medium,September,Good,2024-09
462,Mathri,Snacks,5,40,200,30-08-2024,Kolkata,328, 4.20 ,Low,August,Good,2024-08
463,Chana Dal Namkeen,Snacks,11,30,330,27-02-2025,Bangalore,987, 3.30 ,Low,February,Average,2025-02
464,Chana Dal Namkeen,Snacks,19,30,570,17-03-2025,Chennai,333, 4.50 ,Medium,March,Good,2025-03
465,Soan Papdi,Sweets,12,70,840,12-10-2024,Mumbai,954, 4.00 ,Medium,October,Good,2024-10
466,Bhel Puri,Snacks,6,35,210,12-09-2024,Ahmedabad,27, 3.70 ,Low,September,Average,2024-09
467,Gulab Jamun Tin,Sweets,15,90,1350,23-09-2024,Kolkata,851, 4.50 ,High,September,Good,2024-09
468,Soan Papdi,Sweets,16,70,1120,12-11-2024,Bangalore,648, 3.10 ,High,November,Average,2024-11
469,Rasgulla Tin,Sweets,14,80,1120,01-08-2024,Pune,75, 4.00 ,High,August,Good,2024-08
470,Mathri,Snacks,13,40,520,27-02-2025,Ahmedabad,518, 4.70 ,Medium,February,Good,2025-02
471,Soan Papdi,Sweets,18,70,1260,17-02-2025,Delhi,809, 4.30 ,High,February,Good,2025-02
472,Bhel Puri,Snacks,20,35,700,06-10-2024,Mumbai,111, 4.10 ,Medium,October,Good,2024-10
473,Kaju Katli,Sweets,6,150,900,06-12-2024,Lucknow,45, 4.10 ,Medium,December,Good,2024-12
474,Soan Papdi,Sweets,11,70,770,12-10-2024,Pune,108, 3.76 ,Medium,October,Average,2024-10
475,Masala Papad,Appetizers,8,10,80,07-06-2025,Ahmedabad,764, 4.00 ,Low,June,Good,2025-06
476,Mathri,Snacks,8,40,320,30-03-2025,Jaipur,383, 4.40 ,Low,March,Good,2025-03
477,Mathri,Snacks,17,40,680,10-06-2025,Bangalore,353, 3.70 ,Medium,June,Average,2025-06
478,Masala Papad,Appetizers,14,10,140,10-07-2024,Mumbai,118, 4.30 ,Low,July,Good,2024-07
479,Kaju Katli,Sweets,10,150,1500,15-06-2024,Hyderabad,466, 3.80 ,High,June,Average,2024-06
480,Kaju Katli,Sweets,16,150,2400,06-12-2024,Mumbai,448, 3.60 ,High,December,Average,2024-12
481,Navratan Mix,Snacks,10,25,250,08-02-2025,Delhi,829, 2.60 ,Low,February,Bad,2025-02
482,Kaju Katli,Sweets,4,150,600,16-01-2025,Bangalore,952, 3.10 ,Medium,January,Average,2025-01
483,Rasgulla Tin,Sweets,18,80,1440,20-07-2024,Bangalore,338, 4.90 ,High,July,Good,2024-07
484,Gulab Jamun Tin,Sweets,13,90,1170,10-07-2024,Bangalore,190, 3.60 ,High,July,Average,2024-07
485,Aloo Bhujia,Snacks,20,20,400,06-01-2025,Chennai,460, 3.50 ,Low,January,Average,2025-01
486,Gulab Jamun Tin,Sweets,7,90,630,02-09-2024,Kolkata,770, 4.50 ,Medium,September,Good,2024-09
