Order_ID,Product_Name,Category,Quantity,Price_per_Unit,Total_Price,Order_Date,Store_Location,Stock_Available,Customer_Rating
343,Kaju Katli,Sweets,18,150,2700,2024-07-03,Hyderabad,773,4.0
344,Soan Papdi,Sweets,17,70,1190,2025-02-28,Delhi,46,
345,Kaju Katli,Sweets,16,150,2400,2025-02-20,Ahmedabad,467,4.7
346,Rasgulla Tin,Sweets,11,80,880,2025-02-17,Lucknow,326,5.0
347,Masala Papad,Appetizers,19,10,190,2024-07-20,Hyderabad,519,3.8
348,Mathri,Snacks,10,40,400,2024-07-05,Jaipur,835,
349,Kaju Katli,Sweets,4,150,600,2024-11-15,Pune,597,4.7
350,Aloo Bhujia,Snacks,20,20,400,2025-03-21,Jaipur,271,4.5
351,Mathri,Snacks,19,40,760,2024-10-21,Chennai,738,3.7
352,Bhel Puri,Snacks,20,35,700,2025-04-18,Pune,151,3.1
353,Mathri,Snacks,4,40,160,2025-05-12,Chennai,19,3.5
354,Soan Papdi,Sweets,7,70,490,2024-07-24,Pune,513,4.8
355,Aloo Bhujia,Snacks,5,20,100,2024-09-16,Ahmedabad,212,5.0
356,Chana Dal Namkeen,Snacks,17,30,510,2024-08-25,Pune,321,3.6
357,Bhel Puri,Snacks,11,35,385,2024-08-24,Ahmedabad,362,4.7
358,Masala Papad,Appetizers,20,10,200,2025-01-06,Jaipur,196,3.2
359,Masala Papad,Appetizers,8,10,80,2024-12-03,Kolkata,789,3.0
360,Chana Dal Namkeen,Snacks,11,30,330,2024-08-05,Jaipur,357,4.8
361,Masala Papad,Appetizers,10,10,100,2024-11-22,Mumbai,587,3.4
362,Soan Papdi,Sweets,12,70,840,2024-08-22,Bangalore,297,
363,Navratan Mix,Snacks,12,25,300,2024-09-28,Jaipur,671,3.7
364,Gulab Jamun Tin,Sweets,18,90,1620,2024-12-08,Kolkata,955,3.2
365,Navratan Mix,Snacks,20,25,500,2024-09-17,Lucknow,245,4.2
366,Bhel Puri,Snacks,8,35,280,2025-05-17,Chennai,53,3.3
367,Chana Dal Namkeen,Snacks,4,30,120,2025-06-05,Bangalore,5,4.9
368,Rasgulla Tin,Sweets,14,80,1120,2024-07-11,Jaipur,488,4.4
369,Masala Papad,Appetizers,11,10,110,2024-12-01,Kolkata,661,4.4
370,Mathri,Snacks,8,40,320,2025-04-21,Ahmedabad,756,4.8
371,Rasgulla Tin,Sweets,14,80,1120,2025-05-12,Bangalore,956,5.0
372,Soan Papdi,Sweets,16,70,1120,2025-05-10,Bangalore,959,4.7
373,Masala Papad,Appetizers,2,10,20,2025-01-11,Delhi,305,2.8
374,Kaju Katli,Sweets,10,150,1500,2024-07-20,Jaipur,656,3.7
375,Rasgulla Tin,Sweets,17,80,1360,2024-07-01,Jaipur,279,2.8
376,Rasgulla Tin,Sweets,15,80,1200,2025-02-20,Kolkata,735,4.3
377,Masala Papad,Appetizers,19,10,190,2025-01-07,Chennai,179,4.1
378,Soan Papdi,Sweets,14,70,980,2025-05-02,Ahmedabad,335,4.2
379,Rasgulla Tin,Sweets,5,80,400,2024-06-17,Jaipur,331,2.5
380,Soan Papdi,Sweets,8,70,560,2024-07-18,Jaipur,771,3.3
381,Mathri,Snacks,19,40,760,2025-06-06,Delhi,267,4.2
382,Aloo Bhujia,Snacks,4,20,80,2025-03-31,Jaipur,314,4.2
383,Masala Papad,Appetizers,4,10,40,2025-05-07,Kolkata,376,3.0
384,Rasgulla Tin,Sweets,16,80,1280,2024-09-11,Bangalore,465,4.0
385,Soan Papdi,Sweets,18,70,1260,2024-08-15,Jaipur,775,4.2
386,Gulab Jamun Tin,Sweets,8,90,720,2024-11-16,Lucknow,894,3.8
387,Bhel Puri,Snacks,12,35,420,2024-12-17,Mumbai,939,2.7
388,Bhel Puri,Snacks,17,35,595,2024-12-15,Chennai,586,2.9
389,Bhel Puri,Snacks,15,35,525,2024-09-03,Mumbai,696,4.0
390,Navratan Mix,Snacks,17,25,425,2025-05-13,Jaipur,828,2.8
391,Soan Papdi,Sweets,15,70,1050,2024-11-14,Lucknow,59,4.2
392,Masala Papad,Appetizers,1,10,10,2025-05-28,Pune,260,4.4
393,Mathri,Snacks,3,40,120,2024-07-04,Delhi,433,2.7
394,Aloo Bhujia,Snacks,3,20,60,2024-08-14,Jaipur,32,2.9
395,Rasgulla Tin,Sweets,14,80,1120,2024-11-06,Hyderabad,912,4.7
396,Soan Papdi,Sweets,13,70,910,2024-06-12,Mumbai,699,4.7
397,Rasgulla Tin,Sweets,12,80,960,2024-11-10,Mumbai,182,3.5
398,Rasgulla Tin,Sweets,8,80,640,2024-09-22,Delhi,774,
399,Masala Papad,Appetizers,15,10,150,2025-06-06,Ahmedabad,434,4.6
400,Gulab Jamun Tin,Sweets,15,90,1350,2025-04-12,Hyderabad,158,4.8
401,Navratan Mix,Snacks,2,25,50,2025-04-12,Pune,629,4.7
402,Aloo Bhujia,Snacks,8,20,160,2024-12-05,Chennai,68,2.6
403,Mathri,Snacks,2,40,80,2024-09-30,Chennai,758,
404,Chana Dal Namkeen,Snacks,8,30,240,2024-11-23,Ahmedabad,222,4.4
405,Rasgulla Tin,Sweets,17,80,1360,2025-03-09,Kolkata,239,4.3
406,Kaju Katli,Sweets,19,150,2850,2025-03-22,Lucknow,791,3.3
407,Masala Papad,Appetizers,5,10,50,2025-04-12,Ahmedabad,226,3.2
408,Bhel Puri,Snacks,19,35,665,2025-01-13,Bangalore,641,3.9
409,Aloo Bhujia,Snacks,12,20,240,2025-02-24,Pune,804,4.2
410,Soan Papdi,Sweets,5,70,350,2025-03-18,Kolkata,385,3.8
411,Gulab Jamun Tin,Sweets,8,90,720,2024-12-18,Kolkata,878,4.5
412,Aloo Bhujia,Snacks,18,20,360,2024-08-11,Pune,991,3.8
413,Soan Papdi,Sweets,8,70,560,2024-08-24,Kolkata,208,2.7
414,Chana Dal Namkeen,Snacks,12,30,360,2024-10-05,Mumbai,548,3.0
415,Masala Papad,Appetizers,13,10,130,2024-09-04,Lucknow,617,
416,Navratan Mix,Snacks,7,25,175,2024-07-04,Lucknow,741,3.0
417,Gulab Jamun Tin,Sweets,11,90,990,2025-01-22,Kolkata,979,3.0
418,Gulab Jamun Tin,Sweets,4,90,360,2025-03-24,Jaipur,936,4.0
419,Gulab Jamun Tin,Sweets,13,90,1170,2025-01-08,Chennai,565,3.2
420,Chana Dal Namkeen,Snacks,18,30,540,2024-07-05,Hyderabad,315,3.8
421,Chana Dal Namkeen,Snacks,15,30,450,2025-03-29,Mumbai,822,3.7
422,Kaju Katli,Sweets,7,150,1050,2024-10-11,Hyderabad,320,3.9
423,Gulab Jamun Tin,Sweets,5,90,450,2024-07-04,Delhi,267,4.0
424,Soan Papdi,Sweets,10,70,700,2024-07-01,Bangalore,200,3.4
425,Gulab Jamun Tin,Sweets,16,90,1440,2025-01-24,Ahmedabad,670,3.3
426,Chana Dal Namkeen,Snacks,16,30,480,2024-12-14,Jaipur,172,3.4
427,Rasgulla Tin,Sweets,18,80,1440,2024-12-24,Jaipur,188,3.9
428,Aloo Bhujia,Snacks,17,20,340,2025-06-04,Delhi,859,4.9
429,Aloo Bhujia,Snacks,1,20,20,2025-05-09,Pune,140,3.1
430,Rasgulla Tin,Sweets,1,80,80,2025-01-04,Chennai,517,2.7
431,Mathri,Snacks,16,40,640,2024-08-12,Jaipur,16,
432,Bhel Puri,Snacks,14,35,490,2024-07-04,Delhi,17,3.2
433,Masala Papad,Appetizers,1,10,10,2024-12-26,Ahmedabad,832,3.6
434,Rasgulla Tin,Sweets,4,80,320,2024-07-13,Mumbai,536,3.0
435,Bhel Puri,Snacks,9,35,315,2025-05-08,Hyderabad,273,2.7
436,Soan Papdi,Sweets,15,70,1050,2024-08-23,Lucknow,249,3.1
437,Navratan Mix,Snacks,2,25,50,2024-07-08,Mumbai,415,3.9
438,Aloo Bhujia,Snacks,1,20,20,2025-01-29,Bangalore,84,3.6
439,Kaju Katli,Sweets,19,150,2850,2024-07-08,Mumbai,916,2.6
440,Gulab Jamun Tin,Sweets,19,90,1710,2025-03-01,Jaipur,277,
441,Navratan Mix,Snacks,9,25,225,2025-05-12,Ahmedabad,577,2.9
442,Kaju Katli,Sweets,1,150,150,2024-09-11,Chennai,601,4.6
443,Soan Papdi,Sweets,3,70,210,2024-11-15,Kolkata,166,3.9
444,Soan Papdi,Sweets,18,70,1260,2024-07-28,Hyderabad,393,2.8
445,Navratan Mix,Snacks,17,25,425,2025-06-12,Hyderabad,54,3.1
446,Navratan Mix,Snacks,11,25,275,2025-05-23,Lucknow,787,4.0
447,Kaju Katli,Sweets,1,150,150,2025-01-19,Kolkata,802,3.7
448,Kaju Katli,Sweets,18,150,2700,2024-09-15,Pune,442,4.0
449,Soan Papdi,Sweets,3,70,210,2025-01-22,Lucknow,302,4.3
450,Navratan Mix,Snacks,9,25,225,2025-01-28,Bangalore,389,4.1
451,Soan Papdi,Sweets,11,70,770,2024-06-27,Hyderabad,109,4.9
452,Chana Dal Namkeen,Snacks,12,30,360,2025-02-07,Kolkata,104,3.0
453,Chana Dal Namkeen,Snacks,18,30,540,2024-07-13,Ahmedabad,524,2.6
454,Kaju Katli,Sweets,18,150,2700,2024-11-21,Mumbai,611,3.3
455,Soan Papdi,Sweets,1,70,70,2025-02-22,Kolkata,423,2.7
456,Bhel Puri,Snacks,8,35,280,2025-01-24,Lucknow,533,3.5
457,Rasgulla Tin,Sweets,9,80,720,2025-01-17,Kolkata,274,2.7
458,Soan Papdi,Sweets,9,70,630,2025-01-01,Pune,306,2.7
459,Masala Papad,Appetizers,8,10,80,2024-10-12,Jaipur,608,3.6
460,Rasgulla Tin,Sweets,10,80,800,2025-06-10,Delhi,971,4.6
461,Soan Papdi,Sweets,11,70,770,2024-09-21,Jaipur,342,4.6
462,Mathri,Snacks,5,40,200,2024-08-30,Kolkata,328,4.2
463,Chana Dal Namkeen,Snacks,11,30,330,2025-02-27,Bangalore,987,3.3
464,Chana Dal Namkeen,Snacks,19,30,570,2025-03-17,Chennai,333,4.5
465,Soan Papdi,Sweets,12,70,840,2024-10-12,Mumbai,954,4.0
466,Bhel Puri,Snacks,6,35,210,2024-09-12,Ahmedabad,27,3.7
467,Gulab Jamun Tin,Sweets,15,90,1350,2024-09-23,Kolkata,851,4.5
468,Soan Papdi,Sweets,16,70,1120,2024-11-12,Bangalore,648,3.1
469,Rasgulla Tin,Sweets,14,80,1120,2024-08-01,Pune,75,4.0
470,Mathri,Snacks,13,40,520,2025-02-27,Ahmedabad,518,4.7
471,Soan Papdi,Sweets,18,70,1260,2025-02-17,Delhi,809,4.3
472,Bhel Puri,Snacks,20,35,700,2024-10-06,Mumbai,111,4.1
473,Kaju Katli,Sweets,6,150,900,2024-12-06,Lucknow,45,4.1
474,Soan Papdi,Sweets,11,70,770,2024-10-12,Pune,108,
475,Masala Papad,Appetizers,8,10,80,2025-06-07,Ahmedabad,764,4.0
476,Mathri,Snacks,8,40,320,2025-03-30,Jaipur,383,4.4
477,Mathri,Snacks,17,40,680,2025-06-10,Bangalore,353,3.7
478,Masala Papad,Appetizers,14,10,140,2024-07-10,Mumbai,118,4.3
479,Kaju Katli,Sweets,10,150,1500,2024-06-15,Hyderabad,466,3.8
480,Kaju Katli,Sweets,16,150,2400,2024-12-06,Mumbai,448,3.6
481,Navratan Mix,Snacks,10,25,250,2025-02-08,Delhi,829,2.6
482,Kaju Katli,Sweets,4,150,600,2025-01-16,Bangalore,952,3.1
483,Rasgulla Tin,Sweets,18,80,1440,2024-07-20,Bangalore,338,4.9
484,Gulab Jamun Tin,Sweets,13,90,1170,2024-07-10,Bangalore,190,3.6
485,Aloo Bhujia,Snacks,20,20,400,2025-01-06,Chennai,460,3.5
486,Gulab Jamun Tin,Sweets,7,90,630,2024-09-02,Kolkata,770,4.5
487,Mathri,Snacks,4,40,160,2024-12-25,Ahmedabad,191,3.0
488,Navratan Mix,Snacks,9,25,225,2024-09-22,Jaipur,540,3.3
489,Soan Papdi,Sweets,20,70,1400,2024-08-02,Pune,601,3.4
490,Chana Dal Namkeen,Snacks,20,30,600,2025-06-09,Bangalore,833,4.5
491,Mathri,Snacks,19,40,760,2024-10-25,Mumbai,688,2.8
492,Masala Papad,Appetizers,4,10,40,2025-05-20,Bangalore,382,3.8
493,Soan Papdi,Sweets,20,70,1400,2024-07-08,Bangalore,588,3.0
494,Bhel Puri,Snacks,6,35,210,2025-05-19,Ahmedabad,170,2.9
495,Kaju Katli,Sweets,15,150,2250,2024-09-14,Lucknow,54,4.9
496,Chana Dal Namkeen,Snacks,5,30,150,2024-11-02,Chennai,834,3.9
497,Chana Dal Namkeen,Snacks,14,30,420,2024-09-30,Jaipur,425,3.6
498,Rasgulla Tin,Sweets,3,80,240,2024-08-12,Lucknow,31,3.1
499,Aloo Bhujia,Snacks,9,20,180,2024-11-29,Chennai,550,4.5
500,Mathri,Snacks,16,40,640,2025-05-01,Ahmedabad,523,2.8
501,Bhel Puri,Snacks,12,35,420,2025-01-08,Ahmedabad,842,4.4
502,Chana Dal Namkeen,Snacks,18,30,540,2025-03-12,Chennai,435,4.6
503,Gulab Jamun Tin,Sweets,10,90,900,2024-10-07,Delhi,460,4.7
504,Navratan Mix,Snacks,15,25,375,2025-02-04,Mumbai,794,3.0
505,Mathri,Snacks,12,40,480,2025-04-21,Lucknow,647,4.0
506,Gulab Jamun Tin,Sweets,7,90,630,2025-02-20,Delhi,583,3.2
507,Bhel Puri,Snacks,6,35,210,2025-01-03,Hyderabad,720,3.9
508,Bhel Puri,Snacks,4,35,140,2024-06-15,Bangalore,985,3.5
509,Aloo Bhujia,Snacks,9,20,180,2025-02-26,Bangalore,718,3.1
510,Kaju Katli,Sweets,8,150,1200,2025-04-25,Pune,501,4.1
511,Soan Papdi,Sweets,13,70,910,2025-01-13,Jaipur,77,4.7
512,Navratan Mix,Snacks,13,25,325,2024-10-06,Ahmedabad,767,4.8
513,Kaju Katli,Sweets,15,150,2250,2025-06-08,Jaipur,335,4.7
514,Navratan Mix,Snacks,15,25,375,2025-02-24,Hyderabad,870,3.8
515,Gulab Jamun Tin,Sweets,14,90,1260,2024-07-22,Chennai,506,4.6
516,Kaju Katli,Sweets,18,150,2700,2025-06-11,Lucknow,133,3.7
517,Kaju Katli,Sweets,2,150,300,2025-05-19,Delhi,101,4.6
518,Aloo Bhujia,Snacks,4,20,80,2024-08-03,Bangalore,451,5.0
519,Soan Papdi,Sweets,7,70,490,2024-09-22,Bangalore,903,2.9
520,Masala Papad,Appetizers,3,10,30,2024-07-26,Hyderabad,256,4.2
521,Rasgulla Tin,Sweets,2,80,160,2025-05-23,Pune,640,4.2
522,Gulab Jamun Tin,Sweets,14,90,1260,2024-07-23,Mumbai,720,3.0
523,Navratan Mix,Snacks,5,25,125,2025-03-27,Lucknow,231,3.6
524,Aloo Bhujia,Snacks,11,20,220,2025-01-12,Mumbai,880,2.8
525,Navratan Mix,Snacks,8,25,200,2024-08-11,Pune,91,2.8
526,Kaju Katli,Sweets,12,150,1800,2024-09-25,Kolkata,140,4.5
527,Rasgulla Tin,Sweets,5,80,400,2024-09-29,Mumbai,543,4.0
528,Rasgulla Tin,Sweets,15,80,1200,2025-02-01,Hyderabad,739,4.4
529,Soan Papdi,Sweets,20,70,1400,2024-09-01,Jaipur,880,4.7
530,Rasgulla Tin,Sweets,4,80,320,2025-03-17,Lucknow,747,4.9
531,Kaju Katli,Sweets,5,150,750,2024-10-23,Chennai,283,3.1
532,Mathri,Snacks,20,40,800,2024-08-30,Lucknow,291,4.2
533,Masala Papad,Appetizers,7,10,70,2025-03-05,Ahmedabad,621,4.4
534,Masala Papad,Appetizers,2,10,20,2025-02-13,Chennai,506,3.1
535,Mathri,Snacks,3,40,120,2025-05-09,Ahmedabad,910,5.0
536,Kaju Katli,Sweets,5,150,750,2024-09-22,Pune,881,3.6
537,Bhel Puri,Snacks,6,35,210,2024-12-25,Jaipur,977,2.7
538,Mathri,Snacks,3,40,120,2024-12-18,Delhi,268,4.8
539,Soan Papdi,Sweets,17,70,1190,2024-09-17,Kolkata,643,4.4
540,Soan Papdi,Sweets,13,70,910,2025-05-29,Mumbai,655,4.0
541,Masala Papad,Appetizers,3,10,30,2025-05-30,Kolkata,80,3.0
542,Rasgulla Tin,Sweets,18,80,1440,2025-05-06,Hyderabad,400,4.4
543,Navratan Mix,Snacks,10,25,250,2024-07-01,Pune,747,3.1
544,Gulab Jamun Tin,Sweets,3,90,270,2024-07-17,Pune,118,4.0
545,Masala Papad,Appetizers,6,10,60,2025-02-13,Mumbai,12,4.3
546,Rasgulla Tin,Sweets,16,80,1280,2024-11-23,Hyderabad,535,4.6
547,Masala Papad,Appetizers,6,10,60,2025-04-30,Hyderabad,129,4.7
548,Navratan Mix,Snacks,1,25,25,2024-09-27,Hyderabad,826,3.8
549,Masala Papad,Appetizers,19,10,190,2024-06-29,Mumbai,508,3.4
550,Chana Dal Namkeen,Snacks,19,30,570,2024-06-13,Bangalore,376,4.4
551,Mathri,Snacks,4,40,160,2024-10-19,Chennai,758,2.6
552,Aloo Bhujia,Snacks,8,20,160,2025-04-07,Delhi,483,4.8
553,Rasgulla Tin,Sweets,2,80,160,2024-08-01,Ahmedabad,822,4.4
554,Soan Papdi,Sweets,8,70,560,2025-02-14,Hyderabad,254,4.3
555,Masala Papad,Appetizers,3,10,30,2024-09-21,Lucknow,381,4.2
556,Aloo Bhujia,Snacks,6,20,120,2024-08-13,Chennai,823,2.6
557,Soan Papdi,Sweets,3,70,210,2025-03-26,Jaipur,886,4.6
558,Kaju Katli,Sweets,3,150,450,2024-11-30,Ahmedabad,467,
559,Gulab Jamun Tin,Sweets,10,90,900,2025-01-12,Lucknow,803,4.1
560,Chana Dal Namkeen,Snacks,12,30,360,2025-03-13,Lucknow,995,4.4
561,Gulab Jamun Tin,Sweets,18,90,1620,2024-11-25,Chennai,154,
562,Soan Papdi,Sweets,1,70,70,2025-01-15,Chennai,554,4.6
563,Aloo Bhujia,Snacks,11,20,220,2024-06-15,Delhi,777,4.6
564,Masala Papad,Appetizers,4,10,40,2024-07-25,Chennai,542,3.5
565,Aloo Bhujia,Snacks,5,20,100,2024-07-11,Kolkata,95,
566,Gulab Jamun Tin,Sweets,17,90,1530,2025-05-20,Pune,717,3.6
567,Navratan Mix,Snacks,19,25,475,2025-03-07,Mumbai,517,4.5
568,Navratan Mix,Snacks,19,25,475,2025-05-29,Lucknow,63,4.9
569,Gulab Jamun Tin,Sweets,10,90,900,2024-08-08,Kolkata,871,4.5
570,Kaju Katli,Sweets,11,150,1650,2025-01-09,Jaipur,278,4.9
571,Rasgulla Tin,Sweets,19,80,1520,2024-06-25,Mumbai,159,3.6
572,Kaju Katli,Sweets,14,150,2100,2025-05-02,Mumbai,548,4.4
573,Chana Dal Namkeen,Snacks,10,30,300,2024-11-02,Jaipur,271,2.7
574,Masala Papad,Appetizers,20,10,200,2025-01-24,Delhi,220,3.3
575,Navratan Mix,Snacks,8,25,200,2025-01-12,Hyderabad,405,4.2
576,Masala Papad,Appetizers,6,10,60,2024-08-08,Delhi,974,3.6
577,Bhel Puri,Snacks,8,35,280,2024-11-25,Mumbai,473,4.5
578,Navratan Mix,Snacks,1,25,25,2024-07-31,Delhi,850,3.1
579,Gulab Jamun Tin,Sweets,13,90,1170,2024-06-28,Hyderabad,702,4.1
580,Mathri,Snacks,19,40,760,2024-10-09,Kolkata,939,2.6
581,Navratan Mix,Snacks,7,25,175,2024-10-31,Jaipur,828,4.8
582,Kaju Katli,Sweets,4,150,600,2025-05-27,Delhi,964,2.9
583,Mathri,Snacks,14,40,560,2025-06-09,Pune,508,
584,Soan Papdi,Sweets,6,70,420,2025-04-17,Hyderabad,219,3.2
585,Chana Dal Namkeen,Snacks,5,30,150,2025-05-12,Delhi,628,3.1
586,Masala Papad,Appetizers,16,10,160,2024-06-27,Pune,903,2.7
587,Masala Papad,Appetizers,13,10,130,2025-05-27,Bangalore,429,4.7
588,Bhel Puri,Snacks,8,35,280,2024-10-28,Ahmedabad,813,
589,Soan Papdi,Sweets,12,70,840,2024-09-01,Jaipur,557,3.4
590,Mathri,Snacks,17,40,680,2025-03-03,Hyderabad,397,2.6
591,Mathri,Snacks,8,40,320,2024-09-16,Delhi,917,3.2
592,Chana Dal Namkeen,Snacks,17,30,510,2025-02-26,Hyderabad,785,3.1
593,Rasgulla Tin,Sweets,4,80,320,2024-07-21,Chennai,672,3.8
594,Aloo Bhujia,Snacks,8,20,160,2024-10-27,Lucknow,866,3.5
595,Rasgulla Tin,Sweets,6,80,480,2025-04-10,Chennai,606,4.3
596,Kaju Katli,Sweets,19,150,2850,2025-01-15,Delhi,720,4.9
597,Mathri,Snacks,5,40,200,2025-05-21,Lucknow,971,5.0
598,Chana Dal Namkeen,Snacks,18,30,540,2025-05-17,Kolkata,179,2.7
599,Gulab Jamun Tin,Sweets,20,90,1800,2024-11-16,Chennai,20,2.5
600,Mathri,Snacks,7,40,280,2025-02-08,Bangalore,348,4.8
601,Kaju Katli,Sweets,2,150,300,2025-03-30,Delhi,151,4.8
602,Navratan Mix,Snacks,17,25,425,2024-08-11,Hyderabad,983,4.3
603,Soan Papdi,Sweets,19,70,1330,2025-06-06,Mumbai,344,2.8
604,Rasgulla Tin,Sweets,14,80,1120,2025-06-08,Jaipur,664,4.3
605,Bhel Puri,Snacks,20,35,700,2024-09-11,Hyderabad,228,4.5
606,Soan Papdi,Sweets,10,70,700,2025-05-13,Kolkata,130,2.5
607,Mathri,Snacks,13,40,520,2024-08-14,Lucknow,33,3.3
608,Mathri,Snacks,8,40,320,2025-04-18,Lucknow,106,2.9
609,Navratan Mix,Snacks,8,25,200,2025-04-22,Hyderabad,327,4.7
610,Navratan Mix,Snacks,11,25,275,2024-08-19,Jaipur,11,3.1
611,Navratan Mix,Snacks,12,25,300,2025-05-20,Kolkata,805,2.5
612,Soan Papdi,Sweets,15,70,1050,2024-11-19,Pune,992,3.5
613,Soan Papdi,Sweets,12,70,840,2024-06-21,Ahmedabad,384,3.7
614,Mathri,Snacks,8,40,320,2024-08-20,Bangalore,462,4.6
615,Masala Papad,Appetizers,1,10,10,2025-03-25,Hyderabad,267,2.7
616,Rasgulla Tin,Sweets,13,80,1040,2025-06-06,Bangalore,749,4.9
617,Navratan Mix,Snacks,11,25,275,2024-10-19,Lucknow,628,4.3
618,Soan Papdi,Sweets,6,70,420,2025-04-11,Lucknow,911,2.6
619,Kaju Katli,Sweets,7,150,1050,2025-06-08,Chennai,419,4.3
620,Bhel Puri,Snacks,9,35,315,2024-11-18,Kolkata,304,2.6
621,Mathri,Snacks,18,40,720,2025-04-19,Jaipur,157,2.5
622,Navratan Mix,Snacks,10,25,250,2025-02-27,Lucknow,491,2.6
623,Rasgulla Tin,Sweets,10,80,800,2025-05-13,Mumbai,484,3.3
624,Soan Papdi,Sweets,16,70,1120,2025-03-24,Jaipur,916,2.7
625,Bhel Puri,Snacks,13,35,455,2025-04-22,Bangalore,379,3.4
626,Chana Dal Namkeen,Snacks,2,30,60,2024-09-16,Kolkata,450,3.1
627,Masala Papad,Appetizers,19,10,190,2024-09-23,Delhi,154,4.2
628,Navratan Mix,Snacks,12,25,300,2024-08-12,Ahmedabad,423,4.0
629,Bhel Puri,Snacks,2,35,70,2025-04-13,Pune,838,4.9
630,Chana Dal Namkeen,Snacks,19,30,570,2025-03-11,Chennai,487,3.5
631,Aloo Bhujia,Snacks,17,20,340,2024-07-23,Lucknow,922,3.9
632,Mathri,Snacks,5,40,200,2024-11-07,Mumbai,972,2.9
633,Rasgulla Tin,Sweets,7,80,560,2025-05-16,Chennai,129,
634,Navratan Mix,Snacks,14,25,350,2024-06-27,Chennai,842,4.6
635,Masala Papad,Appetizers,11,10,110,2025-05-11,Mumbai,89,3.5
636,Kaju Katli,Sweets,9,150,1350,2024-12-11,Ahmedabad,469,2.5
637,Mathri,Snacks,19,40,760,2024-09-06,Ahmedabad,800,3.5
638,Rasgulla Tin,Sweets,19,80,1520,2024-08-28,Lucknow,596,4.8
639,Navratan Mix,Snacks,19,25,475,2025-04-25,Mumbai,804,3.8
640,Kaju Katli,Sweets,14,150,2100,2025-06-03,Kolkata,392,3.9
641,Chana Dal Namkeen,Snacks,2,30,60,2024-12-07,Bangalore,282,4.0
642,Soan Papdi,Sweets,2,70,140,2024-10-25,Pune,910,4.2
643,Aloo Bhujia,Snacks,16,20,320,2024-10-08,Kolkata,918,3.3
644,Masala Papad,Appetizers,10,10,100,2025-04-26,Kolkata,863,4.2
645,Navratan Mix,Snacks,8,25,200,2025-04-16,Bangalore,307,3.6
646,Kaju Katli,Sweets,9,150,1350,2025-05-16,Pune,619,3.0
647,Gulab Jamun Tin,Sweets,14,90,1260,2024-09-08,Jaipur,777,3.4
648,Aloo Bhujia,Snacks,17,20,340,2024-09-06,Bangalore,67,3.8
649,Rasgulla Tin,Sweets,17,80,1360,2024-06-21,Lucknow,29,4.7
650,Gulab Jamun Tin,Sweets,2,90,180,2025-02-23,Chennai,33,4.8
651,Gulab Jamun Tin,Sweets,9,90,810,2024-08-26,Hyderabad,843,3.5
652,Navratan Mix,Snacks,1,25,25,2024-11-13,Chennai,381,3.6
653,Chana Dal Namkeen,Snacks,19,30,570,2024-10-17,Ahmedabad,358,4.6
654,Masala Papad,Appetizers,3,10,30,2024-09-28,Kolkata,28,2.9
655,Mathri,Snacks,7,40,280,2025-05-13,Chennai,662,3.0
656,Soan Papdi,Sweets,17,70,1190,2024-07-08,Delhi,885,4.4
657,Aloo Bhujia,Snacks,16,20,320,2025-04-08,Bangalore,662,4.5
658,Gulab Jamun Tin,Sweets,9,90,810,2024-09-28,Lucknow,824,4.3
659,Masala Papad,Appetizers,14,10,140,2024-10-26,Pune,872,3.1
660,Chana Dal Namkeen,Snacks,10,30,300,2025-02-16,Ahmedabad,844,4.0
661,Aloo Bhujia,Snacks,17,20,340,2024-12-26,Hyderabad,574,4.0
662,Masala Papad,Appetizers,4,10,40,2024-11-14,Jaipur,65,3.2
663,Kaju Katli,Sweets,9,150,1350,2025-03-02,Kolkata,671,4.7
664,Masala Papad,Appetizers,7,10,70,2025-05-05,Bangalore,529,4.7
665,Mathri,Snacks,13,40,520,2025-01-06,Hyderabad,697,2.6
666,Chana Dal Namkeen,Snacks,10,30,300,2024-10-18,Kolkata,928,3.5
667,Aloo Bhujia,Snacks,19,20,380,2025-06-11,Lucknow,835,4.3
668,Gulab Jamun Tin,Sweets,18,90,1620,2024-06-22,Jaipur,928,3.4
669,Masala Papad,Appetizers,6,10,60,2024-07-26,Ahmedabad,185,3.7
670,Masala Papad,Appetizers,18,10,180,2025-05-18,Bangalore,969,3.3
671,Navratan Mix,Snacks,8,25,200,2024-09-21,Hyderabad,228,3.3
672,Kaju Katli,Sweets,12,150,1800,2024-08-20,Kolkata,599,4.6
673,Chana Dal Namkeen,Snacks,2,30,60,2025-01-23,Lucknow,594,2.7
674,Gulab Jamun Tin,Sweets,17,90,1530,2024-09-23,Mumbai,888,3.8
675,Soan Papdi,Sweets,2,70,140,2024-06-26,Bangalore,140,3.4
676,Mathri,Snacks,15,40,600,2024-07-24,Bangalore,323,3.0
677,Navratan Mix,Snacks,16,25,400,2025-01-29,Hyderabad,646,3.3
678,Aloo Bhujia,Snacks,1,20,20,2024-11-27,Jaipur,280,4.4
679,Mathri,Snacks,6,40,240,2024-10-24,Jaipur,804,2.7
680,Mathri,Snacks,14,40,560,2025-03-21,Pune,413,3.7
681,Aloo Bhujia,Snacks,2,20,40,2025-04-13,Ahmedabad,204,4.9
682,Kaju Katli,Sweets,17,150,2550,2024-10-11,Chennai,18,4.1
683,Gulab Jamun Tin,Sweets,8,90,720,2024-11-28,Hyderabad,319,3.5
